16:58:23.571400> Lenta has started...Start SubscribeToAggTradeStream @aggTrade [future] process...
16:58:23.572401> WebSocket connected! Start @depth [Future] process...
16:58:23.572401> WebSocket connected! Start Partial @depth20 [Future] process...
16:58:24.189305> WebSocket connected! Start Partial @depth20 [Future] process...
16:58:24.658299> Lenta has started...Start SubscribeToAggTradeStream @aggTrade [future] process...
16:58:24.671298> WebSocket connected! Start Partial @depth20 [Future] process...
16:58:24.676314> WebSocket connected! Start Partial @depth20 [Future] process...
16:58:24.681294> WebSocket connected! Start @depth [Future] process...
16:58:25.218807> BinanceFuture - Vxxv1AWf[USD_M] USD_M Balance: 98.09298958 USDT
16:58:26.000884> Try adding SellLimit, Ask: 69515.9
16:58:34.404580> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.405583> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.407581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.408581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.409581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.411581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.412581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.413582> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.414582> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.416581> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.417582> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.421589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.422591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.424582> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.425591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.426593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.428582> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.429592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.431591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.432593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.434588> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.435590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.436591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.437591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.439583> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.440591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.441591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.443583> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.444584> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.445592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.447583> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.448584> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.450583> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.451593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.453586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.454591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.455592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.457584> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.458585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.460584> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.462584> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.463594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.465592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.467586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.469585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.470592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.472585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.473595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.475590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.476593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.477593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.478593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.479593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.480594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.482587> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.483594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.484601> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.486586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.487586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.489587> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.491585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.492587> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.494586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.495587> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.497585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.498586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.500585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.501589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.502597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.504585> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.505588> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.507586> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.508587> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.509588> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.510589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.512588> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.513589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.522589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.525596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.526596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.527596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.529592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.530596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.532592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.533596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.534597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.536598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.538595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.539598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.541593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.542597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.544590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.547588> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.548589> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.549590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.550590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.552590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.553590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.554590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.555590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.557590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.559590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.560590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.562590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.564590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.566591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.568591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.570590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.571591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.573591> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.575598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.588590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.589592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.590605> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.592596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.593602> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.595594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.597590> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.598592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.600592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.601593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.603592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.605592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.606593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.608593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.610592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.611593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.613593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.617592> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.619593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.620593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.621593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.623593> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.625594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.626594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.628604> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.630597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.631602> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.633597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.634601> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.636599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.637601> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.638601> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.640594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.641594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.642595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.643595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.645595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.647601> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.648603> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.649603> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.651595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.652595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.654594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.655595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.656595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.657596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.660595> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.661596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.663596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.664596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.666594> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.667596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.668607> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.670609> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.672598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.673604> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.675599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.676604> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.678599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.680596> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.682597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.683597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.684597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.685597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.687597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.689597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.691597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.692598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.693607> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.695600> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.697598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.699598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.701597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.704599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.706598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.707598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.709598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.710598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.712598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.714598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.715600> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.717599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.719599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.720599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.722599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.723599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.724599> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.726597> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.727598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.728598> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.729600> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
16:58:34.730600> Signal 1(s), Move:0 Stk:0 Lnt:1 Prg:0 Fon:0 Bid: 69450.2 Ask:  69450.3
